date,variable,measurement,month,year
1966-12-31,evap,,12,1966
1967-01-31,evap,,1,1967
1967-02-28,evap,4.7821428571428575,2,1967
1967-03-31,evap,6.693548387096774,3,1967
1967-04-30,evap,8.45,4,1967
1967-05-31,evap,9.735483870967743,5,1967
1967-06-30,evap,10.663333333333332,6,1967
1967-07-31,evap,7.038709677419354,7,1967
1967-08-31,evap,6.219354838709678,8,1967
1967-09-30,evap,4.986666666666666,9,1967
1967-10-31,evap,5.480645161290322,10,1967
1967-11-30,evap,3.6166666666666667,11,1967
1967-12-31,evap,2.480645161290323,12,1967
1968-01-31,evap,2.3225806451612905,1,1968
1968-02-29,evap,3.3620689655172415,2,1968
1968-03-31,evap,4.193548387096774,3,1968
1968-04-30,evap,7.1,4,1968
1968-05-31,evap,9.17741935483871,5,1968
1968-06-30,evap,11.043333333333333,6,1968
1968-07-31,evap,6.996666666666667,7,1968
1968-08-31,evap,5.658064516129032,8,1968
1968-09-30,evap,5.92,9,1968
1968-10-31,evap,5.674193548387097,10,1968
1968-11-30,evap,3.566666666666667,11,1968
1968-12-31,evap,2.829032258064516,12,1968
1969-01-31,evap,3.303225806451613,1,1969
1969-02-28,evap,3.4214285714285713,2,1969
1969-03-31,evap,5.706451612903226,3,1969
1969-04-30,evap,7.753333333333333,4,1969
1969-05-31,evap,9.3,5,1969
1969-06-30,evap,11.639999999999999,6,1969
1969-07-31,evap,7.538709677419354,7,1969
1969-08-31,evap,6.564516129032258,8,1969
1969-09-30,evap,6.28,9,1969
1969-10-31,evap,5.945161290322581,10,1969
1969-11-30,evap,3.2933333333333334,11,1969
1969-12-31,evap,1.8838709677419354,12,1969
1970-01-31,evap,2.5483870967741935,1,1970
1970-02-28,evap,,2,1970
1970-03-31,evap,4.625806451612903,3,1970
1970-04-30,evap,7.383333333333334,4,1970
1970-05-31,evap,8.874193548387098,5,1970
1970-06-30,evap,10.96,6,1970
1970-07-31,evap,7.729032258064516,7,1970
1970-08-31,evap,5.596774193548387,8,1970
1970-09-30,evap,5.123333333333333,9,1970
1970-10-31,evap,6.074193548387097,10,1970
1970-11-30,evap,4.95,11,1970
1970-12-31,evap,3.5387096774193547,12,1970
1971-01-31,evap,2.035483870967742,1,1971
1971-02-28,evap,4.0321428571428575,2,1971
1971-03-31,evap,4.951612903225806,3,1971
1971-04-30,evap,6.22,4,1971
1971-05-31,evap,9.69032258064516,5,1971
1971-06-30,evap,11.906666666666666,6,1971
1971-07-31,evap,9.254838709677419,7,1971
1971-08-31,evap,5.735483870967743,8,1971
1971-09-30,evap,7.25,9,1971
1971-10-31,evap,4.52258064516129,10,1971
1971-11-30,evap,3.896666666666667,11,1971
1971-12-31,evap,2.0258064516129033,12,1971
1972-01-31,evap,3.5903225806451613,1,1972
1972-02-29,evap,5.372413793103449,2,1972
1972-03-31,evap,6.870967741935484,3,1972
1972-04-30,evap,9.873333333333333,4,1972
1972-05-31,evap,10.138709677419355,5,1972
1972-06-30,evap,9.493333333333334,6,1972
1972-07-31,evap,7.912903225806452,7,1972
1972-08-31,evap,6.441935483870967,8,1972
1972-09-30,evap,5.483333333333333,9,1972
1972-10-31,evap,4.003225806451613,10,1972
1972-11-30,evap,2.8333333333333335,11,1972
1972-12-31,evap,3.2580645161290325,12,1972
1973-01-31,evap,2.97741935483871,1,1973
1973-02-28,evap,3.125,2,1973
1973-03-31,evap,3.7806451612903227,3,1973
1973-04-30,evap,8.333333333333334,4,1973
1973-05-31,evap,9.380645161290323,5,1973
1973-06-30,evap,9.92,6,1973
1973-07-31,evap,7.441935483870967,7,1973
1973-08-31,evap,7.251612903225807,8,1973
1973-09-30,evap,7.346666666666667,9,1973
1973-10-31,evap,6.254838709677419,10,1973
1973-11-30,evap,4.983333333333333,11,1973
1973-12-31,evap,3.8677419354838714,12,1973
1974-01-31,evap,2.9645161290322584,1,1974
1974-02-28,evap,4.992857142857143,2,1974
1974-03-31,evap,6.293548387096774,3,1974
1974-04-30,evap,9.076666666666666,4,1974
1974-05-31,evap,10.929032258064517,5,1974
1974-06-30,evap,11.666666666666666,6,1974
1974-07-31,evap,6.432258064516129,7,1974
1974-08-31,evap,6.929032258064516,8,1974
1974-09-30,evap,5.319999999999999,9,1974
1974-10-31,evap,4.738709677419355,10,1974
1974-11-30,evap,3.3366666666666664,11,1974
1974-12-31,evap,2.3,12,1974
1975-01-31,evap,3.1258064516129034,1,1975
1975-02-28,evap,3.757142857142857,2,1975
1975-03-31,evap,6.254838709677419,3,1975
1975-04-30,evap,6.974074074074074,4,1975
1975-05-31,evap,9.980645161290322,5,1975
1975-06-30,evap,11.373333333333333,6,1975
1975-07-31,evap,5.825806451612903,7,1975
1975-08-31,evap,6.883870967741935,8,1975
1975-09-30,evap,5.7266666666666675,9,1975
1975-10-31,evap,6.229032258064516,10,1975
1975-11-30,evap,4.89,11,1975
1975-12-31,evap,3.0870967741935487,12,1975
1976-01-31,evap,3.793548387096774,1,1976
1976-02-29,evap,4.665517241379311,2,1976
1976-03-31,evap,6.390322580645161,3,1976
1976-04-30,evap,8.360000000000001,4,1976
1976-05-31,evap,8.76774193548387,5,1976
1976-06-30,evap,11.123333333333333,6,1976
1976-07-31,evap,6.112903225806452,7,1976
1976-08-31,evap,6.596774193548387,8,1976
1976-09-30,evap,5.873333333333333,9,1976
1976-10-31,evap,4.148387096774194,10,1976
1976-11-30,evap,3.3033333333333332,11,1976
1976-12-31,evap,2.225806451612903,12,1976
1977-01-31,evap,2.2096774193548385,1,1977
1977-02-28,evap,4.892857142857143,2,1977
1977-03-31,evap,5.383870967741935,3,1977
1977-04-30,evap,6.913333333333333,4,1977
1977-05-31,evap,9.387096774193548,5,1977
1977-06-30,evap,9.463333333333333,6,1977
1977-07-31,evap,5.880645161290322,7,1977
1977-08-31,evap,5.516129032258065,8,1977
1977-09-30,evap,5.9366666666666665,9,1977
1977-10-31,evap,4.106451612903226,10,1977
1977-11-30,evap,3.3333333333333335,11,1977
1977-12-31,evap,2.6903225806451614,12,1977
1978-01-31,evap,2.8870967741935485,1,1978
1978-02-28,evap,3.307142857142857,2,1978
1978-03-31,evap,4.635483870967741,3,1978
1978-04-30,evap,7.593333333333334,4,1978
1978-05-31,evap,8.05483870967742,5,1978
1978-06-30,evap,9.826666666666666,6,1978
1978-07-31,evap,7.890322580645161,7,1978
1978-08-31,evap,6.074193548387097,8,1978
1978-09-30,evap,5.566666666666666,9,1978
1978-10-31,evap,5.496774193548387,10,1978
1978-11-30,evap,3.033333333333333,11,1978
1978-12-31,evap,,12,1978
1979-01-31,evap,1.6612903225806452,1,1979
1979-02-28,evap,3.9964285714285714,2,1979
1979-03-31,evap,4.503225806451613,3,1979
1979-04-30,evap,7.5233333333333325,4,1979
1979-05-31,evap,8.783870967741937,5,1979
1979-06-30,evap,9.356666666666666,6,1979
1979-07-31,evap,8.25483870967742,7,1979
1979-08-31,evap,,8,1979
1979-09-30,evap,,9,1979
1979-10-31,evap,,10,1979
1979-11-30,evap,,11,1979
1979-12-31,evap,,12,1979
1980-01-31,evap,,1,1980
1980-02-29,evap,,2,1980
1980-03-31,evap,,3,1980
1980-04-30,evap,,4,1980
1980-05-31,evap,,5,1980
1980-06-30,evap,,6,1980
1980-07-31,evap,,7,1980
1980-08-31,evap,,8,1980
1980-09-30,evap,,9,1980
1980-10-31,evap,6.044,10,1980
1980-11-30,evap,,11,1980
1980-12-31,evap,,12,1980
1981-01-31,evap,,1,1981
1981-02-28,evap,,2,1981
1981-03-31,evap,,3,1981
1981-04-30,evap,,4,1981
1981-05-31,evap,,5,1981
1981-06-30,evap,7.937931034482758,6,1981
1981-07-31,evap,4.47741935483871,7,1981
1981-08-31,evap,4.422580645161291,8,1981
1981-09-30,evap,5.366666666666666,9,1981
1981-10-31,evap,4.82258064516129,10,1981
1981-11-30,evap,,11,1981
1981-12-31,evap,,12,1981
1982-01-31,evap,,1,1982
1982-02-28,evap,,2,1982
1982-03-31,evap,,3,1982
1982-04-30,evap,,4,1982
1982-05-31,evap,,5,1982
1982-06-30,evap,,6,1982
1982-07-31,evap,,7,1982
1982-08-31,evap,,8,1982
1982-09-30,evap,,9,1982
1982-10-31,evap,,10,1982
1982-11-30,evap,,11,1982
1982-12-31,evap,,12,1982
1983-01-31,evap,,1,1983
1983-02-28,evap,,2,1983
1983-03-31,evap,4.032258064516129,3,1983
1983-04-30,evap,,4,1983
1983-05-31,evap,,5,1983
1983-06-30,evap,,6,1983
1983-07-31,evap,,7,1983
1983-08-31,evap,,8,1983
1983-09-30,evap,,9,1983
1983-10-31,evap,,10,1983
1983-11-30,evap,,11,1983
1983-12-31,evap,,12,1983
1984-01-31,evap,2.1322580645161286,1,1984
1961-05-31,tmax,27.693548387096776,5,1961
1961-06-30,tmax,32.48,6,1961
1961-07-31,tmax,30.238709677419354,7,1961
1961-08-31,tmax,27.493548387096773,8,1961
1961-09-30,tmax,26.966666666666665,9,1961
1961-10-31,tmax,24.261290322580646,10,1961
1961-11-30,tmax,14.989655172413793,11,1961
1961-12-31,tmax,13.180645161290323,12,1961
1962-01-31,tmax,12.2,1,1962
1962-02-28,tmax,16.45357142857143,2,1962
1962-03-31,tmax,15.04516129032258,3,1962
1962-04-30,tmax,25.136666666666667,4,1962
1962-05-31,tmax,26.906451612903226,5,1962
1962-06-30,tmax,31.683333333333334,6,1962
1962-07-31,tmax,30.13225806451613,7,1962
1962-08-31,tmax,32.667741935483875,8,1962
1962-09-30,tmax,28.6,9,1962
1962-10-31,tmax,25.835483870967742,10,1962
1962-11-30,tmax,20.779999999999998,11,1962
1962-12-31,tmax,15.029032258064515,12,1962
1963-01-31,tmax,13.303225806451612,1,1963
1963-02-28,tmax,18.125,2,1963
1963-03-31,tmax,19.238709677419354,3,1963
1963-04-30,tmax,23.203333333333333,4,1963
1963-05-31,tmax,28.916129032258063,5,1963
1963-06-30,tmax,31.15,6,1963
1963-07-31,tmax,32.29677419354839,7,1963
1963-08-31,tmax,27.903225806451612,8,1963
1963-09-30,tmax,28.709999999999997,9,1963
1963-10-31,tmax,25.729032258064517,10,1963
1963-11-30,tmax,18.0,11,1963
1963-12-31,tmax,15.506451612903225,12,1963
1964-01-31,tmax,12.812903225806451,1,1964
1964-02-29,tmax,13.110344827586207,2,1964
1964-03-31,tmax,15.874193548387098,3,1964
1964-04-30,tmax,21.563333333333333,4,1964
1964-05-31,tmax,27.551612903225806,5,1964
1964-06-30,tmax,30.903333333333332,6,1964
1964-07-31,tmax,31.635483870967743,7,1964
1964-08-31,tmax,27.919354838709676,8,1964
1964-09-30,tmax,26.28666666666667,9,1964
1964-10-31,tmax,24.848387096774193,10,1964
1964-11-30,tmax,17.183333333333334,11,1964
1964-12-31,tmax,14.996774193548386,12,1964
1965-01-31,tmax,16.238709677419354,1,1965
1965-02-28,tmax,14.428571428571429,2,1965
1965-03-31,tmax,18.32903225806452,3,1965
1965-04-30,tmax,22.58,4,1965
1965-05-31,tmax,25.825806451612905,5,1965
1965-06-30,tmax,29.660000000000004,6,1965
1965-07-31,tmax,30.893548387096775,7,1965
1965-08-31,tmax,30.074193548387097,8,1965
1965-09-30,tmax,26.886666666666667,9,1965
1965-10-31,tmax,26.203225806451613,10,1965
1965-11-30,tmax,21.21333333333333,11,1965
1965-12-31,tmax,13.5,12,1965
1966-01-31,tmax,12.37741935483871,1,1966
1966-02-28,tmax,11.857142857142858,2,1966
1966-03-31,tmax,20.28148148148148,3,1966
1966-04-30,tmax,23.966666666666665,4,1966
1966-05-31,tmax,27.929032258064513,5,1966
1966-06-30,tmax,31.803333333333335,6,1966
1966-07-31,tmax,30.161290322580644,7,1966
1966-08-31,tmax,27.183870967741935,8,1966
1966-09-30,tmax,26.783333333333335,9,1966
1966-10-31,tmax,24.66774193548387,10,1966
1966-11-30,tmax,20.85,11,1966
1966-12-31,tmax,14.458064516129031,12,1966
1967-01-31,tmax,15.954838709677418,1,1967
1967-02-28,tmax,17.164285714285715,2,1967
1967-03-31,tmax,21.683870967741935,3,1967
1967-04-30,tmax,23.396666666666665,4,1967
1967-05-31,tmax,26.780645161290323,5,1967
1967-06-30,tmax,30.05666666666667,6,1967
1967-07-31,tmax,29.299999999999997,7,1967
1967-08-31,tmax,29.316129032258065,8,1967
1967-09-30,tmax,27.63,9,1967
1967-10-31,tmax,25.629032258064516,10,1967
1967-11-30,tmax,20.413333333333334,11,1967
1967-12-31,tmax,11.509677419354839,12,1967
1968-01-31,tmax,13.896774193548387,1,1968
1968-02-29,tmax,17.372413793103448,2,1968
1968-03-31,tmax,16.541935483870965,3,1968
1968-04-30,tmax,20.17,4,1968
1968-05-31,tmax,26.42258064516129,5,1968
1968-06-30,tmax,32.36333333333333,6,1968
1968-07-31,tmax,30.138709677419353,7,1968
1968-08-31,tmax,26.91290322580645,8,1968
1968-09-30,tmax,27.633333333333333,9,1968
1968-10-31,tmax,26.01290322580645,10,1968
1968-11-30,tmax,17.983333333333334,11,1968
1968-12-31,tmax,14.758064516129032,12,1968
1969-01-31,tmax,16.925806451612903,1,1969
1969-02-28,tmax,15.196428571428571,2,1969
1969-03-31,tmax,16.633333333333333,3,1969
1969-04-30,tmax,25.883333333333333,4,1969
1969-05-31,tmax,27.61935483870968,5,1969
1969-06-30,tmax,31.333333333333332,6,1969
1969-07-31,tmax,30.274193548387096,7,1969
1969-08-31,tmax,31.67241379310345,8,1969
1969-09-30,tmax,29.2,9,1969
1969-10-31,tmax,23.548387096774192,10,1969
1969-11-30,tmax,17.896551724137932,11,1969
1969-12-31,tmax,14.935483870967742,12,1969
1970-01-31,tmax,16.225806451612904,1,1970
1970-02-28,tmax,,2,1970
1970-03-31,tmax,17.338709677419356,3,1970
1970-04-30,tmax,20.966666666666665,4,1970
1970-05-31,tmax,27.161290322580644,5,1970
1970-06-30,tmax,31.3,6,1970
1970-07-31,tmax,31.193548387096776,7,1970
1970-08-31,tmax,29.258064516129032,8,1970
1970-09-30,tmax,26.983333333333334,9,1970
1970-10-31,tmax,23.14516129032258,10,1970
1970-11-30,tmax,20.0,11,1970
1970-12-31,tmax,16.467741935483872,12,1970
1971-01-31,tmax,17.258064516129032,1,1971
1971-02-28,tmax,15.107142857142858,2,1971
1971-03-31,tmax,20.85483870967742,3,1971
1971-04-30,tmax,22.85,4,1971
1971-05-31,tmax,24.32903225806452,5,1971
1971-06-30,tmax,30.483333333333334,6,1971
1971-07-31,tmax,30.758064516129032,7,1971
1971-08-31,tmax,29.258064516129032,8,1971
1971-09-30,tmax,26.783333333333335,9,1971
1971-10-31,tmax,19.870967741935484,10,1971
1971-11-30,tmax,17.566666666666666,11,1971
1971-12-31,tmax,15.46774193548387,12,1971
1972-01-31,tmax,16.18709677419355,1,1972
1972-02-29,tmax,17.7551724137931,2,1972
1972-03-31,tmax,22.654838709677417,3,1972
1972-04-30,tmax,25.276666666666664,4,1972
1972-05-31,tmax,25.625806451612902,5,1972
1972-06-30,tmax,29.916666666666668,6,1972
1972-07-31,tmax,31.774193548387096,7,1972
1972-08-31,tmax,28.806451612903224,8,1972
1972-09-30,tmax,28.779999999999998,9,1972
1972-10-31,tmax,24.29032258064516,10,1972
1972-11-30,tmax,15.47,11,1972
1972-12-31,tmax,13.567741935483872,12,1972
1973-01-31,tmax,11.358064516129033,1,1973
1973-02-28,tmax,14.225,2,1973
1973-03-31,tmax,12.370967741935484,3,1973
1973-04-30,tmax,19.346153846153847,4,1973
1973-05-31,tmax,26.106451612903225,5,1973
1973-06-30,tmax,31.503333333333334,6,1973
1973-07-31,tmax,30.467741935483872,7,1973
1973-08-31,tmax,29.938709677419357,8,1973
1973-09-30,tmax,29.209999999999997,9,1973
1973-10-31,tmax,25.864516129032257,10,1973
1973-11-30,tmax,19.483333333333334,11,1973
1973-12-31,tmax,16.30322580645161,12,1973
1974-01-31,tmax,14.029032258064515,1,1974
1974-02-28,tmax,17.05,2,1974
1974-03-31,tmax,18.883870967741935,3,1974
1974-04-30,tmax,22.823333333333334,4,1974
1974-05-31,tmax,27.358064516129033,5,1974
1974-06-30,tmax,34.13666666666666,6,1974
1974-07-31,tmax,29.032258064516128,7,1974
1974-08-31,tmax,28.635483870967743,8,1974
1974-09-30,tmax,27.009999999999998,9,1974
1974-10-31,tmax,21.812903225806455,10,1974
1974-11-30,tmax,16.953333333333333,11,1974
1974-12-31,tmax,13.541935483870969,12,1974
1975-01-31,tmax,15.751612903225807,1,1975
1975-02-28,tmax,14.578571428571427,2,1975
1975-03-31,tmax,17.270967741935483,3,1975
1975-04-30,tmax,17.58888888888889,4,1975
1975-05-31,tmax,24.76774193548387,5,1975
1975-06-30,tmax,30.80666666666667,6,1975
1975-07-31,tmax,28.906451612903226,7,1975
1975-08-31,tmax,30.219354838709677,8,1975
1975-09-30,tmax,27.09,9,1975
1975-10-31,tmax,24.82903225806452,10,1975
1975-11-30,tmax,19.626666666666665,11,1975
1975-12-31,tmax,15.103225806451613,12,1975
1976-01-31,tmax,14.783870967741937,1,1976
1976-02-29,tmax,20.53793103448276,2,1976
1976-03-31,tmax,18.648387096774194,3,1976
1976-04-30,tmax,20.970000000000002,4,1976
1976-05-31,tmax,29.048387096774192,5,1976
1976-06-30,tmax,32.12,6,1976
1976-07-31,tmax,28.216129032258067,7,1976
1976-08-31,tmax,30.916129032258063,8,1976
1976-09-30,tmax,27.486666666666668,9,1976
1976-10-31,tmax,20.774193548387096,10,1976
1976-11-30,tmax,16.283333333333335,11,1976
1976-12-31,tmax,12.32258064516129,12,1976
1977-01-31,tmax,11.035483870967743,1,1977
1977-02-28,tmax,15.446428571428571,2,1977
1977-03-31,tmax,14.193548387096774,3,1977
1977-04-30,tmax,20.5,4,1977
1977-05-31,tmax,22.467741935483872,5,1977
1977-06-30,tmax,29.966666666666665,6,1977
1977-07-31,tmax,27.838709677419356,7,1977
1977-08-31,tmax,28.225806451612904,8,1977
1977-09-30,tmax,27.1,9,1977
1977-10-31,tmax,22.806451612903224,10,1977
1977-11-30,tmax,17.966666666666665,11,1977
1977-12-31,tmax,16.903225806451612,12,1977
1978-01-31,tmax,13.80967741935484,1,1978
1978-02-28,tmax,13.946428571428571,2,1978
1978-03-31,tmax,17.93548387096774,3,1978
1978-04-30,tmax,20.333333333333332,4,1978
1978-05-31,tmax,24.64516129032258,5,1978
1978-06-30,tmax,32.0,6,1978
1978-07-31,tmax,31.0,7,1978
1978-08-31,tmax,28.967741935483872,8,1978
1978-09-30,tmax,26.916666666666668,9,1978
1978-10-31,tmax,26.177419354838708,10,1978
1978-11-30,tmax,16.35,11,1978
1978-12-31,tmax,12.403225806451612,12,1978
1979-01-31,tmax,10.14516129032258,1,1979
1979-02-28,tmax,15.5,2,1979
1979-03-31,tmax,17.0,3,1979
1979-04-30,tmax,21.6,4,1979
1979-05-31,tmax,24.870967741935484,5,1979
1979-06-30,tmax,30.9,6,1979
1979-07-31,tmax,32.41935483870968,7,1979
1979-08-31,tmax,,8,1979
1979-09-30,tmax,,9,1979
1979-10-31,tmax,,10,1979
1979-11-30,tmax,,11,1979
1979-12-31,tmax,,12,1979
1980-01-31,tmax,,1,1980
1980-02-29,tmax,,2,1980
1980-03-31,tmax,,3,1980
1980-04-30,tmax,,4,1980
1980-05-31,tmax,,5,1980
1980-06-30,tmax,,6,1980
1980-07-31,tmax,,7,1980
1980-08-31,tmax,29.79310344827586,8,1980
1980-09-30,tmax,29.74074074074074,9,1980
1980-10-31,tmax,23.875,10,1980
1980-11-30,tmax,19.433333333333334,11,1980
1980-12-31,tmax,,12,1980
1981-01-31,tmax,,1,1981
1981-02-28,tmax,,2,1981
1981-03-31,tmax,,3,1981
1981-04-30,tmax,,4,1981
1981-05-31,tmax,,5,1981
1981-06-30,tmax,40.31666666666667,6,1981
1981-07-31,tmax,37.03225806451613,7,1981
1981-08-31,tmax,34.083333333333336,8,1981
1981-09-30,tmax,30.033333333333335,9,1981
1981-10-31,tmax,26.067741935483873,10,1981
1981-11-30,tmax,,11,1981
1981-12-31,tmax,,12,1981
1982-01-31,tmax,22.129032258064516,1,1982
1982-02-28,tmax,23.535714285714285,2,1982
1982-03-31,tmax,19.806451612903224,3,1982
1982-04-30,tmax,32.333333333333336,4,1982
1982-05-31,tmax,30.483870967741936,5,1982
1982-06-30,tmax,30.433333333333334,6,1982
1982-07-31,tmax,31.016129032258064,7,1982
1982-08-31,tmax,32.645161290322584,8,1982
1982-09-30,tmax,30.333333333333332,9,1982
1982-10-31,tmax,26.533333333333335,10,1982
1982-11-30,tmax,18.44,11,1982
1982-12-31,tmax,13.580645161290322,12,1982
1983-01-31,tmax,14.293548387096775,1,1983
1983-02-28,tmax,13.967857142857143,2,1983
1983-03-31,tmax,15.838709677419354,3,1983
1983-04-30,tmax,,4,1983
1983-05-31,tmax,,5,1983
1983-06-30,tmax,,6,1983
1983-07-31,tmax,,7,1983
1983-08-31,tmax,,8,1983
1983-09-30,tmax,,9,1983
1983-10-31,tmax,,10,1983
1983-11-30,tmax,,11,1983
1983-12-31,tmax,,12,1983
1984-01-31,tmax,13.548387096774194,1,1984
1984-02-29,tmax,19.448275862068964,2,1984
1984-03-31,tmax,,3,1984
1984-04-30,tmax,,4,1984
1984-05-31,tmax,,5,1984
1984-06-30,tmax,,6,1984
1984-07-31,tmax,,7,1984
1984-08-31,tmax,,8,1984
1984-09-30,tmax,,9,1984
1984-10-31,tmax,,10,1984
1984-11-30,tmax,,11,1984
1984-12-31,tmax,,12,1984
1985-01-31,tmax,,1,1985
1985-02-28,tmax,,2,1985
1985-03-31,tmax,,3,1985
1985-04-30,tmax,,4,1985
1985-05-31,tmax,,5,1985
1985-06-30,tmax,,6,1985
1985-07-31,tmax,,7,1985
1985-08-31,tmax,,8,1985
1985-09-30,tmax,,9,1985
1985-10-31,tmax,,10,1985
1985-11-30,tmax,,11,1985
1985-12-31,tmax,,12,1985
1986-01-31,tmax,,1,1986
1986-02-28,tmax,15.428571428571429,2,1986
1986-03-31,tmax,19.806451612903224,3,1986
1961-04-30,tmin,10.736842105263158,4,1961
1961-05-31,tmin,12.761290322580646,5,1961
1961-06-30,tmin,17.55666666666667,6,1961
1961-07-31,tmin,17.20967741935484,7,1961
1961-08-31,tmin,17.0,8,1961
1961-09-30,tmin,15.113333333333333,9,1961
1961-10-31,tmin,11.98709677419355,10,1961
1961-11-30,tmin,5.69655172413793,11,1961
1961-12-31,tmin,4.590322580645162,12,1961
1962-01-31,tmin,1.4838709677419355,1,1962
1962-02-28,tmin,5.039285714285714,2,1962
1962-03-31,tmin,3.735483870967742,3,1962
1962-04-30,tmin,11.9,4,1962
1962-05-31,tmin,12.33548387096774,5,1962
1962-06-30,tmin,16.353333333333335,6,1962
1962-07-31,tmin,17.674193548387095,7,1962
1962-08-31,tmin,19.70967741935484,8,1962
1962-09-30,tmin,16.633333333333333,9,1962
1962-10-31,tmin,13.235483870967743,10,1962
1962-11-30,tmin,9.336666666666668,11,1962
1962-12-31,tmin,4.303225806451613,12,1962
1963-01-31,tmin,2.5580645161290323,1,1963
1963-02-28,tmin,6.367857142857143,2,1963
1963-03-31,tmin,5.251612903225807,3,1963
1963-04-30,tmin,8.856666666666666,4,1963
1963-05-31,tmin,14.32258064516129,5,1963
1963-06-30,tmin,15.873333333333333,6,1963
1963-07-31,tmin,18.261290322580646,7,1963
1963-08-31,tmin,17.406451612903226,8,1963
1963-09-30,tmin,16.983333333333334,9,1963
1963-10-31,tmin,13.925806451612903,10,1963
1963-11-30,tmin,6.71,11,1963
1963-12-31,tmin,3.396774193548387,12,1963
1964-01-31,tmin,-0.022580645161290255,1,1964
1964-02-29,tmin,0.3551724137931035,2,1964
1964-03-31,tmin,3.0032258064516126,3,1964
1964-04-30,tmin,7.083333333333333,4,1964
1964-05-31,tmin,12.5,5,1964
1964-06-30,tmin,16.12333333333333,6,1964
1964-07-31,tmin,18.22258064516129,7,1964
1964-08-31,tmin,16.72258064516129,8,1964
1964-09-30,tmin,14.870000000000001,9,1964
1964-10-31,tmin,12.98709677419355,10,1964
1964-11-30,tmin,4.833333333333333,11,1964
1964-12-31,tmin,3.519354838709677,12,1964
1965-01-31,tmin,4.448387096774193,1,1965
1965-02-28,tmin,2.5035714285714286,2,1965
1965-03-31,tmin,3.1903225806451614,3,1965
1965-04-30,tmin,7.8,4,1965
1965-05-31,tmin,11.293548387096775,5,1965
1965-06-30,tmin,13.256666666666666,6,1965
1965-07-31,tmin,17.12258064516129,7,1965
1965-08-31,tmin,16.967741935483872,8,1965
1965-09-30,tmin,14.33,9,1965
1965-10-31,tmin,11.925806451612903,10,1965
1965-11-30,tmin,8.770000000000001,11,1965
1965-12-31,tmin,3.2774193548387096,12,1965
1966-01-31,tmin,0.4838709677419355,1,1966
1966-02-28,tmin,0.33571428571428574,2,1966
